# 1000,50
-0.609,-0.402,0.914,0.569,-0.647,0.889,1.111,-0.156,1.334,1.488,0.320,0.543,3.339,0.877,1.782,0.877,1.679,1.450,0.704,-0.026,1.237,-0.058,-0.293,3.006,1.298,3.077,1.303,0.088,0.497,0.490,2.564,0.419,0.593,0.694,0.398,0.719,-0.539,0.469,1.029,2.450,1.149,2.328,1.203,1.115,0.854,0.884,1.054,-0.993,2.527,0.626,1.000
1.073,1.257,-0.012,-0.291,1.197,0.265,-0.321,0.858,-0.626,0.083,2.480,-0.253,2.051,0.202,1.711,0.948,2.033,0.928,1.255,0.846,0.991,0.020,0.658,1.778,1.121,-0.038,1.917,0.175,1.107,0.585,0.407,1.893,-0.129,-0.597,0.123,2.674,2.143,1.467,0.077,1.678,1.451,-0.865,2.840,3.298,-0.775,1.093,1.365,1.598,0.272,2.495,1.000
-0.464,-0.499,-2.398,-2.563,-2.415,0.482,-1.333,-2.085,-2.355,-1.369,0.735,-1.231,-1.413,-0.518,0.672,-2.188,-3.097,-0.388,-0.162,-2.162,0.745,-1.872,-3.100,-1.333,-2.331,0.259,-0.318,-1.808,0.568,-1.817,-1.779,0.217,-1.735,-0.506,-0.105,-1.854,-2.140,-1.331,-1.917,-1.050,1.562,-0.671,-0.104,-1.218,1.531,-1.193,-1.248,-1.314,-3.017,-1.567,-1.000
1.902,0.727,2.853,0.212,2.632,1.274,1.677,0.001,0.115,-0.539,1.840,1.320,2.205,0.963,1.025,0.157,1.401,-0.241,2.267,0.360,0.910,1.126,0.824,-0.193,-0.316,0.787,0.478,1.376,2.811,-0.855,2.259,0.081,0.797,0.902,1.696,1.826,-0.976,1.046,1.556,0.325,-1.080,2.892,2.203,-0.165,2.181,-0.342,1.238,3.358,0.510,-1.319,1.000
0.388,-1.848,0.006,0.792,0.585,1.358,1.153,1.712,-0.323,-0.475,2.310,0.601,0.537,3.101,0.796,1.139,0.779,-1.310,0.947,-1.787,1.214,-0.366,1.115,1.610,1.353,1.759,-0.039,1.692,-0.155,-0.126,3.903,2.007,0.670,0.878,0.635,1.478,1.914,1.438,-0.012,0.845,-0.564,-0.400,0.896,0.779,1.061,1.246,1.055,1.494,-0.038,1.960,1.000
-0.907,-0.951,0.367,-2.093,-1.339,-1.055,-1.903,-2.424,-1.439,-0.803,-2.568,-0.519,-1.840,-3.871,-0.938,0.851,-0.985,-0.442,-1.464,-1.374,-1.881,-0.995,-0.828,-2.924,-0.721,-1.634,-0.378,-3.107,0.200,-0.910,-0.080,-1.761,-2.744,-0.707,-1.400,-0.577,0.726,-0.758,0.141,-0.877,-0.886,-1.552,-1.266,-0.143,-0.578,-0.425,-1.873,-0.486,0.641,-0.473,-1.000
0.626,0.486,-0.534,1.998,1.330,0.753,1.879,-0.489,0.267,2.309,-0.635,2.005,2.804,2.515,1.930,1.628,1.277,1.102,1.181,0.997,0.708,1.871,0.872,0.850,2.285,0.094,2.197,1.088,-0.292,1.629,0.472,-0.315,0.014,1.788,4.064,0.291,0.800,0.256,2.601,2.923,1.205,1.686,2.074,0.788,1.656,1.206,2.616,0.900,0.899,-1.151,1.000
2.071,0.795,0.015,1.296,-0.918,0.494,1.680,0.573,0.133,1.809,0.711,-0.308,1.746,0.337,0.734,1.711,2.051,0.639,-0.465,0.282,1.048,0.168,2.189,1.054,1.164,1.449,0.570,1.222,1.166,0.352,1.714,1.114,2.047,0.351,2.700,1.611,0.884,1.686,1.404,0.574,-0.688,0.639,2.332,1.930,0.226,0.013,1.881,1.313,1.971,0.650,1.000
2.561,2.113,0.452,0.034,1.607,0.115,0.238,-0.720,1.460,1.043,1.146,1.621,2.332,0.670,-0.255,2.114,1.686,0.725,2.167,1.249,1.458,0.900,3.102,3.221,0.384,1.749,-0.604,1.193,1.631,2.201,0.491,-0.045,-0.223,1.669,1.759,1.425,2.342,0.315,-0.617,-0.005,0.905,1.367,1.058,1.232,0.510,0.024,0.168,1.041,-0.653,1.048,1.000
-2.105,-0.697,-0.087,-1.082,-0.777,-1.800,0.287,-2.396,-1.363,0.319,-0.296,-0.984,-2.521,-1.705,-2.145,-1.562,-1.022,-1.642,1.123,-1.698,0.603,-0.095,-2.162,-1.175,-2.063,0.482,-0.779,-0.484,0.031,-0.935,2.031,-0.648,-2.069,-1.260,-0.985,-0.712,-0.165,-0.510,-1.288,0.567,-0.831,0.797,-0.958,-1.706,-2.598,0.100,-0.880,-2.526,-2.268,-0.522,-1.000
-2.889,-2.538,-0.773,-1.145,0.473,0.409,-0.614,-0.613,0.068,-0.470,-0.391,1.090,-2.083,-0.878,0.821,-0.685,0.039,-0.612,0.578,-0.086,-1.126,-0.307,-0.361,0.113,-2.144,0.217,-0.149,-0.649,-3.353,-2.526,-0.711,-3.407,1.100,0.998,-1.424,-0.743,-1.454,-0.232,0.053,-1.444,-1.589,-0.483,-1.514,-0.866,-0.540,-1.096,-1.037,-2.818,-1.122,-0.750,-1.000
2.519,0.739,0.193,1.179,1.471,0.733,0.599,1.934,1.224,1.280,0.713,0.787,1.157,1.765,2.077,1.739,0.756,0.219,-0.174,2.705,2.466,1.163,0.071,0.569,0.283,0.902,2.837,3.474,3.803,1.284,0.184,1.185,1.593,2.049,-0.486,-0.642,1.490,1.003,-0.234,1.041,3.590,0.316,1.051,1.433,0.231,0.325,-0.658,-0.429,-0.580,0.293,1.000
0.464,3.404,-0.163,0.444,0.763,3.449,1.349,1.987,-0.303,1.662,2.295,0.794,0.286,0.483,0.716,-0.276,1.365,0.726,1.907,1.843,1.971,1.010,2.515,0.761,1.310,1.926,0.162,0.548,1.171,1.818,1.793,3.363,0.379,2.464,1.965,-0.277,-0.434,1.377,2.291,2.129,0.818,0.567,0.710,0.749,1.607,1.864,0.143,0.969,-0.459,1.653,1.000
-2.245,-1.085,-0.794,-1.154,0.813,-1.894,-0.273,-0.260,-2.582,-0.951,0.498,-1.897,-0.896,-1.089,0.442,-1.443,-0.498,-0.978,-0.478,-1.923,-0.605,-2.851,-1.338,0.478,1.472,-1.564,-1.225,0.539,-0.847,-2.851,-3.396,-2.861,-2.060,-0.765,-1.671,-1.798,-0.321,0.292,-1.531,-1.418,-0.640,-0.840,1.000,-1.201,-3.205,-0.900,-1.570,-0.651,-0.213,-3.070,-1.000
0.390,-0.974,0.245,1.939,1.496,1.308,2.101,0.718,1.440,2.931,1.966,0.898,0.772,1.745,1.092,-0.573,1.616,0.430,0.931,0.952,1.402,2.449,1.290,-0.001,0.839,1.636,0.694,1.388,1.579,2.397,1.854,1.015,2.217,1.929,0.861,2.078,2.766,-1.000,0.317,1.731,-0.499,1.704,0.593,0.071,0.195,2.952,1.574,0.331,0.114,1.792,1.000
-1.146,-1.577,-2.518,-0.043,-0.989,-0.818,-1.094,-2.370,-1.179,-2.426,-1.751,-0.145,-0.601,-1.370,-1.404,1.124,-0.002,-0.550,-1.110,-2.876,-2.354,-1.521,-1.110,-0.087,0.481,-2.301,-1.383,-2.032,-0.826,-2.827,-1.804,-2.423,-0.935,-0.145,-2.727,-0.998,-0.892,-1.429,-1.041,-1.557,-0.404,-0.533,-1.844,-1.835,-2.022,-2.590,-0.471,-0.842,-1.348,-0.374,-1.000
-2.754,-1.246,0.040,-0.105,-1.538,-1.627,-1.617,-0.893,-1.910,0.458,-2.190,-1.139,-1.684,-1.448,-1.498,-0.927,0.651,-1.974,-2.569,-1.475,-0.943,-1.161,-1.832,-2.119,-0.183,-0.069,-2.495,-1.933,-1.810,-1.380,-0.957,-2.033,-1.097,-1.701,-2.457,1.030,-0.567,-1.416,-1.652,-0.766,-1.767,-1.547,-3.265,-1.045,-0.884,-0.762,-0.867,-2.116,-1.504,0.723,-1.000
-1.452,-2.215,1.108,-0.311,-1.239,-0.171,-2.259,-1.050,-1.364,-0.606,-0.856,-1.427,0.046,-0.254,-0.869,-2.581,-2.531,-2.860,-0.038,0.450,-0.426,-1.769,-2.682,-0.382,-1.228,-1.620,-0.626,-2.189,0.594,-0.066,-0.105,-0.225,-0.750,-1.428,-0.460,-0.660,-3.508,0.674,-0.882,-1.961,-0.342,-2.006,-0.963,-1.766,0.399,-2.490,-1.970,-1.499,-1.103,-1.523,-1.000
-0.823,-0.838,-1.272,-1.983,0.491,0.213,-3.093,-1.388,-0.232,-2.069,-2.590,0.953,-2.693,-0.762,-0.880,-2.058,-0.988,-1.075,-1.528,-1.673,-0.534,-0.663,0.328,0.365,-1.964,-1.345,0.397,-1.204,0.467,-0.263,-1.287,-1.038,-0.143,-1.670,-1.492,-1.209,-0.492,-2.924,-0.501,-1.113,-0.807,-1.158,1.135,-1.700,-1.668,-1.381,1.073,-3.217,-0.453,0.215,-1.000
0.976,1.796,2.225,1.178,1.371,1.434,1.650,1.270,0.363,1.265,0.738,-0.070,0.698,0.951,1.514,0.474,2.477,1.097,2.773,-0.087,2.298,1.803,1.225,2.762,0.306,1.218,0.212,-0.370,0.798,2.156,1.293,2.573,1.364,1.137,1.147,0.427,-0.141,1.618,0.882,2.252,1.078,0.776,2.092,1.717,0.873,0.377,1.473,1.830,1.081,2.255,1.000
1.036,1.048,2.225,0.916,0.405,2.118,0.514,0.813,-0.018,0.288,2.081,0.632,1.556,2.917,-0.076,0.609,-0.433,2.023,1.430,0.815,2.266,1.175,1.201,1.862,1.119,3.483,2.674,0.246,1.044,0.414,-0.221,1.995,0.923,-0.385,1.047,-0.097,0.345,-0.727,0.150,1.869,1.882,0.945,0.609,2.252,0.282,0.224,0.299,3.134,-0.131,1.473,1.000
2.429,0.688,0.487,-1.416,-1.034,0.659,0.418,3.143,0.893,0.562,0.964,0.188,2.106,0.711,-0.010,1.826,0.214,0.346,1.448,2.209,-1.133,1.591,-0.414,3.258,0.434,0.142,0.656,0.655,1.619,1.662,1.931,2.012,0.103,-0.408,0.502,-0.893,1.436,-0.026,1.019,0.690,0.727,1.167,1.224,1.236,1.630,0.052,-0.358,0.221,1.985,1.503,1.000
-1.657,-1.388,-1.375,-0.499,-1.042,-1.250,-0.483,-0.092,-1.144,-0.190,-1.716,-1.257,-2.403,-1.335,-2.133,-2.149,-1.074,-2.839,-0.706,-2.270,0.977,-0.725,-3.031,-0.775,-2.769,-1.851,0.174,-0.361,-1.294,-0.476,-0.218,-1.937,0.464,-1.426,-0.417,0.494,0.638,-0.721,-1.082,-1.500,-1.018,-0.867,-1.369,-0.669,-0.564,-1.670,-0.257,-1.101,-1.067,-0.371,-1.000
-0.194,-1.011,-0.548,-1.275,0.368,-1.407,-0.486,-3.250,0.348,-2.687,-2.032,-1.356,-0.520,-1.074,-1.006,-2.057,-2.761,-1.367,-3.807,-2.157,-1.406,-1.596,-0.683,-3.244,-0.110,-1.359,1.075,-1.771,-0.587,-0.727,-0.547,-2.780,-0.346,-1.482,-2.672,-0.022,-1.078,-1.204,-0.794,-2.147,-1.662,-3.192,-1.146,0.681,-1.646,-2.069,-0.322,-1.393,-0.866,-1.433,-1.000
1.437,2.269,0.795,0.395,0.779,1.928,1.411,1.077,0.319,1.221,1.918,0.875,0.341,0.527,1.308,1.897,0.401,2.468,1.215,2.785,0.090,0.991,1.197,0.719,-0.853,-0.570,0.298,0.680,0.060,1.240,1.323,0.338,-0.284,1.256,-0.392,-0.551,-0.492,0.863,0.623,2.269,1.720,1.676,2.421,-0.219,1.830,0.488,1.028,2.172,0.176,0.718,1.000
2.810,0.841,1.397,1.109,-0.028,1.517,0.514,0.436,1.707,0.024,-0.335,1.003,1.436,0.823,-0.307,0.492,1.064,1.408,0.142,1.186,2.485,0.871,0.699,0.181,1.056,0.722,-0.169,1.155,1.404,1.087,1.498,-0.054,2.785,1.095,2.420,0.573,1.789,-1.247,-0.797,1.288,1.159,0.768,-0.242,-0.940,2.621,0.792,1.200,0.040,1.242,0.467,1.000
-0.576,1.077,0.478,1.920,2.016,0.745,0.514,0.360,1.871,0.042,-0.673,2.255,-0.223,1.906,-0.427,0.902,1.196,2.940,0.020,2.433,1.769,0.862,-0.201,-0.489,3.772,2.341,0.403,1.991,0.901,0.899,1.603,-0.614,0.888,0.866,0.864,0.319,1.529,1.478,0.267,2.224,-0.490,1.454,0.035,-0.891,1.813,-1.115,1.540,2.769,1.864,0.767,1.000
2.167,-0.308,1.394,1.135,-0.427,3.209,2.375,1.243,0.975,2.931,1.055,0.366,1.730,0.303,1.940,1.486,1.793,0.771,0.700,0.710,2.194,1.235,0.077,1.479,0.352,0.770,1.423,-0.005,1.475,-0.164,0.079,1.028,-1.156,0.543,1.178,0.636,0.002,0.687,0.258,2.166,1.244,1.997,0.867,0.672,-0.443,1.377,-0.145,0.535,0.442,-0.020,1.000
0.230,-0.052,0.060,-1.385,-1.051,-2.359,0.623,-3.211,-2.557,-1.512,-0.754,-1.484,-0.015,-0.718,-3.233,0.045,-1.340,-1.194,-3.229,-0.949,-2.168,-2.175,-0.562,-1.318,-0.458,-1.373,1.554,0.328,-1.146,-1.841,0.184,-0.397,0.259,1.016,-1.844,-0.089,1.160,-1.409,0.193,-0.402,-2.424,-1.665,-0.926,-1.229,-3.389,-0.928,-1.205,-0.793,-0.348,-1.443,-1.000
1.949,0.154,0.622,0.855,0.084,0.626,0.103,1.453,0.161,2.430,2.041,2.555,2.953,4.102,0.163,1.290,-0.144,0.737,0.956,2.981,2.338,2.383,0.850,0.754,1.499,1.525,-1.220,0.980,2.368,1.384,2.399,0.020,-0.435,1.126,3.111,0.165,1.672,0.289,1.966,-0.018,1.084,1.452,0.599,2.476,0.893,0.556,3.321,1.541,1.957,1.551,1.000
2.653,0.267,-0.078,0.845,2.606,2.547,0.691,1.025,1.536,-0.020,0.330,2.142,0.469,0.693,-1.285,1.393,1.926,0.375,-0.021,1.065,1.855,0.095,-0.362,0.265,0.995,2.414,1.167,1.041,2.944,1.774,0.622,0.282,1.124,0.240,-0.533,3.184,1.354,0.995,0.096,-0.284,0.338,1.077,0.595,1.965,2.192,-0.575,1.970,1.958,-0.808,1.518,1.000
-0.650,0.046,-2.139,-2.143,-0.238,-1.275,-1.631,-0.930,-0.207,-1.286,0.175,-4.394,0.415,-1.275,-2.136,-0.517,-1.254,-2.287,0.045,-1.685,-1.132,-2.179,-1.828,-0.146,-2.615,-1.881,-0.936,0.108,0.552,-0.408,-0.300,-1.520,0.182,-1.392,-1.030,-1.247,-1.773,-0.826,-1.527,-0.393,-0.810,-0.509,-1.820,-0.368,0.237,-0.917,-1.331,-0.951,-0.388,-1.933,-1.000
0.371,-0.141,1.217,-0.011,3.354,3.247,0.474,0.624,0.508,1.821,1.182,2.656,1.410,1.635,0.186,1.885,2.046,1.429,1.045,0.468,-0.601,1.025,-0.408,0.386,2.634,-0.965,2.031,-0.832,-0.595,1.701,-0.400,-0.368,-1.265,-0.092,1.377,0.271,1.285,1.801,2.215,0.533,0.613,0.672,0.696,2.094,2.320,2.066,0.309,0.463,1.497,2.207,1.000
-3.861,-0.523,0.321,0.551,-2.606,-0.600,-0.741,-3.924,-0.706,-1.100,-2.422,-1.468,-1.426,-0.282,-1.301,-1.208,-0.539,-0.711,-1.126,-1.586,-0.602,-2.355,0.748,-2.530,-0.838,-1.402,0.319,-1.094,-2.179,-2.535,-1.733,-0.506,-2.807,-0.270,-1.755,-1.721,-2.156,-1.532,-1.824,-1.985,-0.534,-2.878,-0.943,-0.650,1.408,-1.520,1.251,-0.036,-1.244,-1.926,-1.000
1.638,-0.373,1.033,1.644,0.412,0.943,2.029,-0.217,2.385,1.528,0.921,1.966,1.230,0.337,0.285,1.069,1.477,-0.231,-0.817,-0.226,0.723,0.292,1.093,1.447,1.867,1.219,1.952,1.440,1.121,2.014,-0.770,0.739,-0.233,1.336,0.819,0.226,0.521,0.721,1.999,-0.288,1.491,2.044,0.843,-0.125,1.249,2.427,0.767,1.191,0.897,-0.176,1.000
-2.292,-1.059,-0.119,-0.712,-0.236,-1.478,-1.517,-3.113,-1.616,-1.133,-2.404,0.222,-1.290,-0.551,-1.485,-1.309,-3.135,-0.712,-0.869,-2.089,-1.361,0.311,-1.883,-0.341,-0.731,-0.003,-0.161,-1.582,-1.014,-0.595,-2.289,-1.090,0.404,-2.817,-1.192,0.074,-1.022,-0.829,0.255,-2.183,-1.118,-1.360,-0.852,-1.566,0.684,1.249,-1.331,-0.690,-2.434,-2.262,-1.000
1.892,0.671,0.830,1.795,-0.594,2.531,1.142,1.035,0.125,0.914,1.841,1.579,-0.070,0.285,-1.018,1.400,0.997,0.400,2.032,2.141,-0.091,1.024,1.277,1.953,-0.598,-1.230,0.613,2.892,0.904,1.033,0.208,3.261,2.175,-1.007,0.125,0.627,0.732,-1.237,-0.026,-0.015,0.212,0.586,2.288,1.602,0.329,0.277,-0.531,-0.167,0.959,-0.579,1.000
0.528,-0.853,-1.730,0.784,-2.550,-0.806,-2.412,-1.343,-2.458,-1.141,-0.842,-1.616,-0.690,0.178,-1.929,-2.294,-0.988,-1.797,-3.033,-3.093,-1.129,-1.250,0.715,-0.421,-0.727,-0.704,-1.922,0.498,-0.557,-0.325,0.029,-1.848,-0.545,-0.575,-0.730,-0.251,-1.410,-0.803,-1.267,-0.870,-1.438,-0.714,-0.892,-1.201,-2.409,-1.492,-0.359,-1.980,-1.504,0.258,-1.000
-2.690,0.543,-0.508,-2.156,-0.752,-1.305,-2.051,-0.267,-0.596,0.775,-2.201,-2.858,-1.532,0.695,0.634,-2.039,-0.799,-1.687,-2.283,-2.025,-0.076,-0.542,-1.176,-0.146,-0.603,-2.903,-2.206,-1.046,-3.595,-0.541,-0.785,-1.278,0.068,-2.522,-1.625,-0.255,0.329,-1.983,0.290,-0.644,-1.465,0.190,-0.903,-0.785,0.335,-1.637,-1.459,-1.715,0.052,-0.806,-1.000
0.437,1.317,1.690,-0.082,2.629,1.476,1.673,1.202,3.084,0.140,0.678,1.986,2.161,1.877,1.252,-1.884,-0.476,2.664,1.278,1.330,1.796,-0.101,0.243,1.225,1.538,1.591,0.908,2.328,-0.114,1.351,2.055,1.397,0.991,-0.291,0.161,0.853,-0.898,0.898,-0.030,2.977,0.829,-0.623,1.202,1.375,-0.742,1.635,1.729,-0.681,-0.023,2.044,1.000
-2.215,-0.061,-0.923,-2.374,0.526,0.349,-0.653,0.329,0.164,-2.824,-1.464,-2.586,-0.471,-0.768,1.229,0.383,-0.974,-2.240,0.748,-0.295,-0.778,-4.170,-3.787,-0.771,-0.661,-2.645,-0.489,-1.577,-1.423,-1.582,0.284,-0.081,1.055,-0.516,-0.195,-1.564,-2.796,-2.260,-0.554,-0.284,-1.059,-0.053,0.646,-1.242,-1.884,-1.369,-0.308,-1.620,0.376,-1.312,-1.000
0.647,1.156,0.442,-0.063,0.602,1.664,0.604,0.382,1.230,2.207,1.589,1.208,0.987,1.561,-0.266,1.598,2.157,1.894,0.341,2.072,-0.144,3.673,0.915,0.709,2.496,0.152,0.667,0.380,0.790,0.665,1.435,1.287,2.103,-0.613,0.120,0.750,0.805,0.639,1.448,1.907,0.458,1.142,1.912,0.864,1.906,0.161,0.891,1.788,1.669,1.922,1.000
-0.990,-0.388,1.728,1.776,1.529,1.470,0.916,3.195,-0.274,-0.154,-0.570,1.816,-0.088,1.741,1.480,1.688,2.850,3.158,2.072,1.063,0.936,0.262,1.533,1.231,2.257,2.136,2.379,0.863,-0.113,0.526,2.211,-0.182,1.631,-1.472,1.183,1.927,0.227,0.694,1.448,-0.808,2.074,1.426,2.225,3.161,0.449,-0.538,0.410,1.033,2.651,-0.164,1.000
-1.386,-1.338,-1.469,-1.219,-0.449,-0.914,-0.228,-3.244,-0.749,-1.117,1.882,-0.489,0.009,0.271,0.208,-0.590,0.115,-1.905,-0.882,0.034,-0.654,-2.746,-0.879,-1.190,-0.464,-0.165,-1.321,-0.456,-1.118,-2.972,-1.073,-1.153,-2.831,-0.491,-1.453,-1.518,-2.193,-2.411,-0.139,-0.841,-1.017,-0.018,-1.548,0.606,-0.819,-4.696,0.223,-0.262,-1.199,-2.315,-1.000
-0.483,-0.729,1.807,1.079,3.556,0.418,1.853,1.854,-1.050,1.484,2.258,0.819,3.322,0.543,2.988,1.164,1.424,2.399,-0.920,1.770,1.538,1.247,1.306,0.512,1.233,3.923,2.855,4.037,0.743,0.285,1.549,3.368,-0.472,2.651,0.599,1.511,0.836,2.740,-0.465,1.267,-0.017,0.618,0.229,0.696,0.963,1.108,1.741,-0.659,-0.640,1.805,1.000
-1.533,-0.589,-0.641,0.092,-1.398,-1.463,-0.382,-1.270,-0.234,-0.831,0.988,-0.996,-1.112,-1.926,0.044,-2.465,0.415,-1.099,-1.450,0.849,-2.585,-1.193,-0.607,-0.185,0.502,-1.582,-1.831,0.191,-0.597,0.099,-1.284,0.199,-2.005,-0.770,-1.241,-0.964,-2.005,-2.106,0.220,0.128,-1.021,-1.713,-1.022,-1.859,-0.035,-1.524,-1.096,-3.090,-0.705,-1.742,-1.000
-0.645,0.658,0.123,-0.739,-0.859,-0.721,-1.111,-2.226,-2.122,-1.094,-1.276,-1.408,-1.893,-2.067,-2.481,1.050,-2.077,-0.247,-1.549,-0.551,0.796,-0.915,-1.713,-1.298,-0.970,-0.072,-0.320,-0.713,0.513,-1.281,-2.165,-0.429,-0.020,-2.111,-0.128,-1.465,-3.117,-2.619,-0.463,-0.334,-1.725,-1.963,-1.286,-1.877,-1.411,-1.775,-1.665,-0.596,-1.078,-0.521,-1.000
-0.923,-0.554,-0.793,-0.521,0.479,-1.406,-2.602,-1.300,-3.443,0.307,-1.052,0.339,-2.069,-2.845,-2.532,0.427,-0.983,-0.720,-1.348,-0.407,-3.132,-0.131,-2.020,-1.386,0.382,-2.349,-1.404,-0.526,-1.074,-1.338,-0.732,-1.832,-1.172,0.520,-0.418,-1.660,-1.882,-1.341,-1.835,-1.639,-1.721,-2.158,-0.454,-1.423,-0.923,-1.520,-0.729,-2.140,-0.620,-0.581,-1.000
0.909,1.034,1.064,2.003,-0.014,0.523,1.262,-0.307,-0.006,2.402,1.087,1.460,0.971,1.803,0.805,0.385,2.658,-0.115,1.563,0.634,2.088,1.988,0.486,0.278,2.010,-0.153,-1.275,1.011,2.092,1.705,-0.197,2.499,0.674,-0.573,2.473,0.730,1.033,0.417,1.221,0.767,0.099,1.575,0.042,0.403,0.765,3.051,-0.243,2.814,2.036,0.892,1.000
0.598,0.282,0.899,-0.026,1.186,1.360,1.495,2.751,2.126,0.702,1.506,0.550,1.507,0.475,0.807,3.166,2.721,0.931,2.014,0.767,1.281,0.549,1.126,0.219,1.598,0.648,1.365,-0.578,1.914,1.354,1.847,0.372,1.045,0.695,-0.673,1.686,0.381,0.757,3.284,1.464,1.705,0.912,1.862,0.731,2.150,1.760,0.636,2.109,3.272,1.737,1.000
1.221,-0.174,-2.686,1.094,1.009,-0.643,-0.799,-1.233,-1.021,-2.025,-0.378,-0.546,0.240,-1.585,-0.528,-0.185,-0.557,1.171,-0.944,-0.876,0.287,0.874,-3.051,-0.000,-0.315,-0.260,-0.623,-0.465,-0.785,-0.174,-1.630,0.103,-0.240,-0.590,-1.937,-2.767,-0.106,-0.506,-0.241,-0.693,-2.045,-0.364,-1.367,-1.335,0.571,1.187,-0.599,-0.637,-1.436,-1.253,-1.000
-0.539,-0.823,-2.431,-1.332,-1.029,-2.324,-2.376,-0.050,-0.981,-1.376,-2.101,0.032,0.087,-0.591,-1.860,-1.343,0.141,0.074,-0.433,-1.944,-0.086,-2.592,0.255,0.256,0.694,-2.555,-1.558,-2.034,-0.781,-0.053,-0.728,-0.121,-0.535,-1.827,0.430,-0.783,-1.296,-0.549,-1.387,-2.210,0.274,-2.016,-1.763,-0.572,-1.481,-0.827,-0.850,-1.115,-2.323,1.998,-1.000
-0.957,0.246,-0.333,0.384,-1.521,-1.539,-1.894,-0.841,-1.147,-1.305,-1.673,-0.900,-1.220,-1.184,-0.676,-2.843,-0.963,0.519,-0.408,-1.254,-2.143,-1.969,-1.421,-1.951,-1.672,-4.013,-0.929,-1.685,-0.829,-0.689,0.526,-0.470,-0.899,0.268,-4.236,-2.028,-1.250,-1.955,0.080,-1.152,-1.418,-1.076,-2.335,-0.128,-0.546,-1.542,-0.573,-0.310,-0.119,-0.711,-1.000
-0.625,-0.777,-0.628,-2.313,0.144,0.775,-0.003,-2.329,-0.119,-1.978,0.042,-1.095,-1.659,0.219,-0.934,-1.752,-1.566,-0.808,-1.842,0.575,-1.190,-1.690,-1.099,-0.569,-2.763,-0.676,-1.534,-1.301,-0.345,-2.000,-2.128,0.561,-1.092,-1.098,-2.461,-0.186,-1.026,0.460,-1.801,-1.149,1.238,-0.648,1.022,0.413,-1.154,-2.339,0.368,-0.938,-0.713,-0.092,-1.000
-0.274,-2.011,-2.546,0.183,-2.880,-0.603,-1.291,-1.794,-0.956,0.233,-0.868,-1.657,-0.493,-3.211,-0.148,-1.100,0.760,-0.716,-0.625,-0.214,-3.103,-3.479,0.145,-0.360,-1.121,-0.350,-1.084,-0.488,0.494,-0.643,-2.237,-1.186,-0.012,1.658,-0.549,0.727,-0.878,-1.692,-0.054,-3.088,-1.108,-0.309,-1.556,-0.909,-1.924,-2.411,0.286,-1.429,-1.816,-1.734,-1.000
1.938,2.755,1.396,0.179,-0.836,1.408,1.745,0.664,0.015,1.650,2.250,1.015,-0.682,1.859,0.937,0.043,1.431,0.221,2.373,1.289,1.953,0.176,-0.517,1.771,2.004,0.457,-0.520,1.724,1.431,0.527,0.093,0.715,-0.739,0.442,1.420,0.723,0.354,1.436,1.878,0.478,0.247,1.393,1.840,-0.560,0.553,1.372,0.187,0.922,0.777,1.247,1.000
-1.085,0.273,-2.768,0.323,1.881,-1.274,-0.744,-1.075,-0.988,-0.756,-0.187,0.260,-0.693,-0.732,-1.212,-1.607,-0.587,-1.494,-1.570,-2.462,-2.735,-0.948,-2.467,-0.210,-0.940,-0.606,-2.549,-0.298,-0.175,-1.519,0.047,-2.150,-1.328,-1.753,-2.041,-0.918,-0.382,-2.231,-1.871,-0.794,-1.783,0.494,-0.336,-0.813,1.442,0.358,-3.827,-1.710,-2.357,-1.394,-1.000
0.618,1.331,1.539,0.844,2.036,0.902,2.381,-0.995,2.078,1.433,1.420,-0.598,0.097,0.399,1.303,0.390,-0.673,1.622,2.258,1.355,1.437,-0.336,-1.266,1.502,0.281,1.992,-1.273,1.154,2.355,1.112,0.425,3.155,-0.574,1.024,2.214,1.793,1.595,1.342,0.519,1.612,0.696,1.727,-2.005,0.815,-0.049,2.258,0.438,0.425,0.918,1.177,1.000
-1.906,-2.314,0.461,-2.152,-1.907,-1.883,-2.244,0.234,-0.987,-2.078,-0.400,-0.270,-1.243,-0.918,-1.023,-1.942,-0.008,-0.562,-1.848,-2.022,-1.221,-2.960,-0.626,-1.492,-1.393,-1.554,-1.706,-1.229,-0.178,-1.343,-1.564,-2.229,0.042,-0.082,-2.682,-1.660,-1.690,-0.963,-0.996,-1.143,0.197,1.291,-0.308,1.240,-0.729,-0.787,-1.733,-0.002,-1.799,-2.549,-1.000
0.859,0.108,1.074,2.504,0.626,2.853,1.789,-1.599,0.685,-0.889,-0.329,0.320,0.667,0.319,1.136,1.554,0.530,-0.074,2.717,0.853,-0.700,1.487,1.224,1.779,0.864,1.567,1.457,1.693,2.449,2.589,1.461,1.164,0.077,0.155,0.518,0.610,2.041,1.502,-0.264,-0.324,1.737,1.420,0.926,2.576,1.716,0.937,0.206,1.063,0.230,1.822,1.000
2.032,1.577,2.252,-0.681,1.251,0.926,2.699,-1.186,1.258,0.920,0.424,-1.166,3.205,2.918,2.509,0.542,0.419,1.934,0.933,0.316,1.924,1.704,1.874,-0.096,0.954,-1.436,0.746,1.348,0.059,1.175,0.464,2.385,0.453,-1.155,0.537,0.604,1.186,0.923,0.959,2.885,1.123,0.751,0.962,0.121,-0.061,0.354,1.748,0.548,2.608,3.129,1.000
