# 440,8
0.590,-0.029,-0.660,-0.667,-0.101,-0.564,-0.162,0.000
0.590,-0.853,-0.295,-0.536,-0.232,-0.530,-0.198,0.000
0.590,0.705,-0.526,-0.671,-0.229,-0.556,-0.200,0.000
0.590,-0.175,-0.670,-0.713,-0.287,-0.562,-0.397,0.000
0.590,-0.207,-0.578,-0.687,-0.011,-0.557,-0.298,0.000
0.590,-0.684,-0.625,-0.697,0.501,-0.539,-0.186,0.000
0.590,-0.740,-0.411,-0.593,-0.446,-0.584,0.107,0.000
0.590,-0.908,-0.219,-0.458,-0.497,-0.579,-0.309,0.000
0.590,0.920,0.127,-0.432,1.143,-0.524,-0.250,0.000
0.590,0.030,-0.668,-0.500,-0.345,-0.573,-0.380,0.000
0.590,-0.190,-0.607,-0.704,-0.031,-0.428,-0.438,0.000
0.590,-0.592,0.839,0.147,-0.088,0.104,0.244,1.000
0.590,-0.037,-0.560,-0.686,0.776,-0.591,-0.277,0.000
0.590,-0.044,-0.646,-0.775,0.477,-0.589,-0.453,0.000
0.590,-0.189,-0.707,-0.738,-0.303,-0.506,-0.408,0.000
0.590,-0.597,-0.663,-0.706,0.104,-0.572,-0.181,0.000
0.590,1.199,-0.406,-0.613,2.091,-0.585,0.134,0.000
0.590,1.150,-0.141,-0.301,-0.587,-0.602,-0.420,0.000
0.590,1.076,0.706,-0.352,-0.607,-0.472,-0.439,0.000
0.590,0.480,-0.160,-0.474,0.258,-0.413,-0.287,0.000
0.590,-0.405,-0.644,-0.714,-0.207,-0.480,-0.407,0.000
0.590,1.033,-0.107,-0.308,1.387,-0.375,-0.200,0.000
0.590,-0.367,0.955,1.129,-0.045,1.049,-0.345,1.000
0.590,-0.296,-0.260,-0.163,-0.294,-0.032,-0.419,1.000
0.590,-0.260,-0.293,-0.195,-0.149,-0.159,1.281,0.000
0.590,-0.424,-0.501,-0.357,-0.347,-0.214,0.130,0.000
0.590,-0.781,-0.340,-0.491,-0.317,-0.555,1.007,0.000
0.590,-0.941,-0.297,0.468,-0.613,0.019,-0.519,0.000
0.590,-0.555,-0.127,-0.139,3.047,-0.413,0.323,0.000
0.590,-0.477,-0.516,-0.477,0.537,-0.366,-0.438,0.000
0.590,-0.329,0.034,0.063,-0.284,0.138,0.124,1.000
0.590,-0.602,0.697,0.311,-0.458,0.807,-0.189,1.000
0.590,-0.548,-0.040,0.327,-0.558,0.127,-0.164,0.000
0.590,-0.897,0.366,1.123,-0.605,0.809,-0.266,1.000
0.590,-0.248,-0.273,-0.603,-0.502,-0.273,-0.001,0.000
0.590,-0.597,-0.072,0.555,-0.628,0.826,-0.047,0.000
0.590,0.400,-0.129,0.116,-0.420,0.112,0.092,1.000
0.590,1.139,-0.599,-0.398,-0.462,-0.406,-0.109,0.000
0.590,0.440,-0.286,-0.347,-0.415,-0.226,-0.304,1.000
0.590,0.394,-0.395,0.450,-0.453,0.070,-0.452,1.000
0.590,-0.060,-0.459,-0.564,2.529,-0.582,0.128,0.000
0.590,0.090,0.481,0.670,0.014,0.461,0.131,0.000
0.590,1.503,1.476,-0.265,2.474,-0.512,-0.128,0.000
0.590,-0.708,0.024,-0.320,-0.180,-0.426,-0.428,0.000
0.590,-0.268,-0.548,-0.460,-0.623,-0.587,0.346,0.000
0.590,-0.704,-0.212,0.898,-0.514,-0.554,0.197,0.000
0.590,-0.274,-0.039,-0.294,2.145,-0.316,-0.010,0.000
0.590,0.721,-0.628,-0.336,-0.577,-0.326,-0.401,0.000
0.590,-0.792,-0.349,-0.680,-0.315,-0.530,-0.027,0.000
0.590,0.374,-0.254,0.004,-0.491,-0.107,-0.244,0.000
0.590,1.400,0.847,0.850,2.073,-0.566,0.241,0.000
0.590,2.153,-0.591,-0.756,0.296,-0.585,0.291,0.000
0.590,0.200,1.313,2.346,-0.543,2.508,0.121,1.000
0.590,-0.135,-0.517,-0.602,-0.419,-0.569,0.213,0.000
0.590,-0.728,-0.555,-0.573,-0.619,-0.504,-0.522,0.000
