# 1000,5
1.521,1.337,1.302,1.475,0.932,1.000
-3.196,-0.756,-2.317,-0.263,-0.741,0.000
-2.260,-0.877,0.226,-1.117,-3.058,0.000
-1.743,-2.115,-1.995,-1.411,-1.544,0.000
1.611,2.328,1.417,0.682,0.690,1.000
2.536,0.801,0.263,2.370,1.995,1.000
-2.141,-0.461,-1.293,0.159,-1.104,0.000
-2.532,-1.047,-1.699,-1.105,0.620,0.000
-2.760,-3.037,-1.540,-0.978,-3.542,0.000
0.963,4.052,4.290,0.136,2.008,1.000
1.780,1.269,0.453,4.030,2.159,1.000
-3.995,-1.901,-2.645,0.165,-2.918,0.000
-0.938,-1.445,0.447,-1.744,-2.205,0.000
-2.058,-0.262,-1.712,-1.381,-2.662,0.000
-1.055,-0.620,-1.915,-2.655,-1.773,0.000
2.606,0.020,1.682,2.278,2.302,1.000
2.884,2.530,1.943,1.188,1.639,1.000
-3.409,-1.961,-2.972,-1.876,-2.494,0.000
-0.835,1.906,1.613,1.292,1.902,1.000
1.526,1.390,1.332,2.049,2.214,1.000
2.017,0.718,1.880,0.187,1.558,1.000
-2.020,0.041,-0.301,-0.682,-2.945,0.000
0.899,0.992,1.544,2.885,2.011,1.000
1.145,0.576,1.864,0.286,1.758,1.000
-2.818,-0.926,0.226,-0.366,-1.657,0.000
-2.536,-1.830,-4.249,-2.728,-1.238,0.000
0.125,-0.693,-0.655,-1.518,-2.480,0.000
2.452,3.117,-0.668,-0.028,1.523,1.000
1.218,3.513,0.376,1.888,-0.377,1.000
-2.092,-2.404,-2.450,-2.024,-0.510,0.000
-2.439,-2.581,-2.014,-1.542,0.010,0.000
0.991,2.409,2.733,2.318,2.596,1.000
-1.680,-1.885,-1.190,0.592,-1.257,0.000
-0.288,-1.523,-2.445,-2.940,-1.763,0.000
-2.256,0.491,-2.390,-2.296,-1.687,0.000
-2.160,-0.468,-2.169,-0.040,-2.032,0.000
2.706,1.794,2.328,0.954,1.870,1.000
1.824,1.861,1.831,3.717,0.042,1.000
1.764,0.122,1.261,1.310,0.579,1.000
1.446,-0.105,1.294,1.517,2.299,1.000
-2.869,-1.911,-1.530,-3.075,-1.475,0.000
-1.324,-1.006,-1.299,-1.207,-0.478,0.000
-0.331,-1.299,-0.997,-1.535,-2.517,0.000
3.408,0.507,-0.257,0.525,2.291,1.000
1.282,1.149,-0.341,1.868,1.191,1.000
0.435,-1.093,1.817,1.114,1.349,1.000
-2.125,-2.078,-2.199,-0.363,-0.769,0.000
-1.760,-2.862,-2.508,0.762,-1.385,0.000
1.143,2.778,2.704,0.344,0.724,1.000
-0.271,-1.946,-1.352,-0.800,-2.052,0.000
0.561,0.956,1.189,0.639,-0.144,1.000
1.768,1.147,1.163,2.025,1.043,1.000
2.484,2.698,3.822,1.977,1.658,1.000
-1.432,-1.921,-2.503,-2.877,-1.248,0.000
-1.344,-0.092,-0.708,-3.007,-1.575,0.000
-1.602,-1.779,-1.607,-3.118,-0.977,0.000
3.992,1.772,2.110,2.034,-0.450,1.000
1.399,3.815,0.688,1.324,2.293,1.000
-2.529,-0.675,-1.216,-1.086,-1.571,0.000
0.222,2.498,2.653,1.726,3.134,1.000
3.163,1.347,0.486,1.177,2.784,1.000
-2.111,-0.553,-0.347,-0.706,-1.799,0.000
-0.270,-1.152,-1.900,0.086,-0.968,0.000
1.118,3.194,1.642,-0.929,1.902,1.000
0.279,1.678,0.205,0.901,2.529,1.000
-1.063,-1.445,-2.945,-0.669,-0.201,0.000
-2.781,-0.629,-1.947,-1.348,-2.849,0.000
3.366,1.837,2.190,1.197,1.265,1.000
-2.119,-0.464,-1.311,-0.919,-1.580,0.000
1.902,0.536,0.485,0.871,0.853,1.000
2.330,2.454,2.030,1.436,1.642,1.000
2.169,3.188,0.660,-0.490,2.160,1.000
-2.607,-3.728,-0.767,-3.146,-3.540,0.000
2.630,0.269,2.302,0.630,1.026,1.000
-1.788,-1.449,0.457,-2.006,-2.205,0.000
-1.337,-2.036,-0.425,-0.230,-1.563,0.000
-1.639,-1.719,-0.286,-0.497,-1.042,0.000
-2.124,-3.272,-1.069,0.863,-2.746,0.000
-2.623,-0.342,-1.975,-1.895,-0.737,0.000
-1.614,-2.452,-1.037,-1.404,-2.192,0.000
1.447,1.435,2.063,2.107,-0.331,1.000
-2.939,-2.751,-2.202,-2.237,-2.264,0.000
-0.053,1.075,0.944,1.243,-0.436,1.000
2.907,4.853,1.128,2.099,2.210,1.000
-0.802,-1.154,-1.925,-1.033,-2.087,0.000
-0.714,-2.037,-0.924,-0.376,-1.245,0.000
1.385,2.012,0.194,1.986,1.660,1.000
-0.890,-2.095,0.985,-1.792,-1.561,0.000
2.763,1.384,-0.271,1.075,1.947,1.000
-1.294,-2.891,-0.108,-2.875,-1.411,0.000
1.552,3.327,1.171,2.979,0.941,1.000
2.898,1.517,1.609,2.856,0.750,1.000
0.596,0.339,0.122,0.776,2.343,1.000
-1.697,-2.408,-2.333,-1.877,-1.814,0.000
-1.024,0.620,-1.059,-0.562,-0.384,0.000
0.393,2.266,2.145,0.018,2.975,1.000
1.388,1.874,2.117,2.606,2.348,1.000
-0.756,-1.991,-1.788,-1.066,-0.635,0.000
-1.648,-0.082,-2.481,-1.406,-0.659,0.000
-0.621,-1.489,0.528,-1.109,-3.531,0.000
2.063,1.276,1.335,0.558,2.340,1.000
2.662,1.074,1.840,1.996,4.107,1.000
2.792,1.296,0.265,1.488,3.479,1.000
-0.282,-2.229,-1.564,-2.067,-2.935,0.000
1.909,2.078,3.354,-0.307,1.418,1.000
-1.865,-0.479,-0.635,-0.348,-2.252,0.000
-0.278,3.361,2.278,1.524,2.455,1.000
-3.371,-1.946,-1.315,-1.800,0.306,0.000
-0.159,-1.441,-0.239,-0.373,-1.183,0.000
2.308,2.073,2.025,-0.284,0.770,1.000
1.913,1.896,1.551,1.356,1.937,1.000
-1.421,-1.403,-0.489,-1.818,-2.037,0.000
-1.840,-2.046,-1.388,1.101,-1.170,0.000
-1.756,0.158,-1.482,-1.394,-0.814,0.000
-2.065,-1.565,-3.358,-2.445,-1.600,0.000
2.190,0.952,3.089,1.657,2.606,1.000
-2.342,-3.040,-1.391,-1.613,-0.993,0.000
-1.164,1.424,1.954,2.730,1.417,1.000
-1.945,-2.581,-1.182,-1.702,-1.721,0.000
0.924,1.479,2.383,1.029,-0.408,1.000
2.232,1.452,0.279,0.995,3.350,1.000
1.276,1.788,1.388,1.459,-0.334,1.000
2.605,1.667,1.465,2.299,1.781,1.000
2.377,1.736,-0.066,0.954,-0.168,1.000
0.556,1.879,2.980,2.260,1.321,1.000
-1.362,-3.628,-1.675,-2.989,-1.751,0.000
-2.814,-1.288,-2.441,0.194,-2.662,0.000
1.652,1.420,1.059,1.513,2.141,1.000
-2.667,-1.337,-1.730,-0.541,-0.637,0.000
2.254,2.033,1.743,2.402,1.616,1.000
2.209,2.150,1.112,1.427,1.798,1.000
1.958,2.490,1.986,1.997,2.275,1.000
0.462,-0.156,1.063,0.988,1.474,1.000
2.147,0.691,2.344,1.405,2.459,1.000
1.860,1.924,1.313,1.830,0.085,1.000
-2.377,0.052,-0.570,-2.016,-1.602,0.000
1.140,2.508,1.047,0.202,-1.234,1.000
1.166,2.020,2.332,-0.128,3.448,1.000
-2.068,-2.304,-0.410,-2.164,-0.975,0.000
-2.453,-2.173,-1.827,-0.684,-0.496,0.000
1.438,1.402,1.233,2.565,2.639,1.000
1.242,0.821,1.761,1.764,0.921,1.000
1.839,0.618,0.188,1.631,0.376,1.000
-1.836,-2.163,-1.987,-1.774,-0.757,0.000
1.553,1.687,1.642,2.586,1.377,1.000
1.508,-0.129,0.918,0.677,0.791,1.000
2.107,1.601,1.753,1.487,0.441,1.000
1.054,0.768,0.559,0.724,2.183,1.000
0.969,2.040,0.964,2.389,2.210,1.000
2.924,0.228,1.303,1.743,2.078,1.000
-2.548,-0.484,-1.387,-2.230,-0.713,0.000
-1.913,-1.384,-2.220,-2.362,-2.300,0.000
1.545,0.533,1.453,2.909,0.159,1.000
-0.539,-0.945,-2.554,-1.699,-2.021,0.000
1.815,2.347,2.617,1.064,2.358,1.000
-0.026,-0.665,-0.575,-2.019,-1.869,0.000
-3.292,-1.360,-0.959,-0.194,-1.129,0.000
2.513,1.021,1.242,1.793,1.514,1.000
-1.867,-1.256,-1.885,-1.410,-2.625,0.000
0.904,0.047,-2.585,-2.632,-2.318,0.000
-1.844,-2.939,-0.380,-1.526,-1.822,0.000
-0.856,-1.456,-0.501,-1.240,-0.974,0.000
1.421,1.871,2.218,0.834,3.044,1.000
-1.669,-2.247,-2.060,-1.276,0.005,0.000
1.429,1.026,2.004,1.723,-0.244,1.000
-2.267,-1.482,-1.353,-1.489,-1.824,0.000
-3.252,-1.718,-1.470,-1.436,-0.352,0.000
-1.452,-0.577,-0.193,-1.450,-0.068,0.000
1.130,3.531,0.776,0.822,1.095,1.000
0.256,1.066,0.829,2.427,3.126,1.000
2.073,-0.498,1.586,1.352,1.207,1.000
2.494,3.319,4.088,2.907,2.408,1.000
-1.295,-2.304,-1.299,-1.048,-0.632,0.000
4.055,2.096,1.834,2.262,2.942,1.000
-0.479,-1.829,-3.061,-3.083,-0.282,0.000
-1.448,1.656,-1.098,-1.678,-2.308,0.000
-1.624,-1.404,-3.314,-2.956,0.346,0.000
-2.415,-3.975,-0.601,-3.398,-2.372,0.000
-0.034,1.080,2.187,1.396,2.265,1.000
-1.995,-2.755,-0.886,-0.830,-2.012,0.000
1.371,0.618,2.125,2.965,0.850,1.000
3.976,2.638,2.226,1.989,2.358,1.000
-2.724,-0.534,-1.352,-1.153,-2.671,0.000
4.281,1.651,2.547,1.108,2.685,1.000
-1.236,-1.396,-2.275,-2.188,-1.114,0.000
-3.184,-2.043,-2.172,-0.995,-1.332,0.000
1.294,1.919,2.470,1.375,-0.042,1.000
-2.628,-0.926,-0.646,-0.470,-1.331,0.000
-1.560,-2.663,-1.669,-1.462,-0.969,0.000
0.416,2.938,3.026,0.049,1.421,1.000
1.380,1.523,2.212,1.276,1.368,1.000
-1.998,-1.888,-2.253,-0.805,-0.650,0.000
0.074,0.648,1.488,2.415,4.143,1.000
-2.034,-1.221,-1.207,-1.507,-0.928,0.000
1.681,2.877,1.793,1.767,0.043,1.000
-0.864,-0.446,-0.375,-1.445,-1.004,0.000
-0.771,-0.093,-2.891,-1.490,-1.443,0.000
-0.500,2.591,1.950,3.499,2.187,1.000
0.273,1.714,1.275,2.027,1.494,1.000
-2.217,-2.707,-0.382,-2.283,-2.320,0.000
-1.843,-2.185,-1.766,-1.491,-2.776,0.000
-2.765,-0.571,-0.960,-1.936,-2.261,0.000
-0.851,-1.830,-0.066,-1.887,-1.678,0.000
-2.046,-1.352,-0.983,-2.403,-3.201,0.000
3.194,2.533,0.666,1.361,2.269,1.000
1.992,1.256,1.804,3.352,0.998,1.000
1.434,1.317,1.571,0.561,3.506,1.000
-0.664,-1.697,-1.201,-2.724,0.699,0.000
-1.682,0.087,-2.903,-1.744,-0.426,0.000
1.774,2.118,1.879,1.662,0.626,1.000
-1.257,-0.950,-2.387,-1.625,-1.180,0.000
1.961,1.606,-0.211,1.081,2.521,1.000
0.994,2.195,1.131,0.644,2.575,1.000
2.976,0.646,3.222,2.121,0.793,1.000
-0.986,-1.860,-0.173,0.790,0.371,0.000
1.532,3.365,0.904,2.568,1.067,1.000
0.297,-1.349,-3.786,-1.474,-1.986,0.000
-2.051,-0.016,-1.367,-2.791,-0.913,0.000
-0.931,-0.776,-1.960,-1.643,-1.543,0.000
0.892,0.314,-0.263,-0.745,-2.423,0.000
-3.662,-1.153,-1.960,-2.001,-2.723,0.000
-1.539,-2.424,-2.274,-0.549,-1.199,0.000
1.210,-0.169,1.468,4.103,1.285,1.000
-0.417,2.442,1.574,3.865,0.020,1.000
-0.463,-1.397,-3.273,-1.458,-0.429,0.000
-2.258,-3.909,-2.801,-1.822,-0.060,0.000
-1.805,-0.569,-2.605,-2.586,-2.712,0.000
-1.539,-0.824,-1.875,-1.343,0.235,0.000
2.903,1.181,2.828,-0.386,1.822,1.000
-1.691,-3.037,-1.435,-0.660,-0.866,0.000
-1.269,-0.358,-0.464,-0.619,-0.111,0.000
-1.072,-3.214,-1.348,0.045,-0.771,0.000
-0.053,0.461,2.142,0.974,2.592,1.000
-1.322,-0.638,-2.973,-2.013,-1.170,0.000
1.497,1.719,1.133,-1.048,2.250,1.000
0.898,1.318,1.290,0.175,0.993,1.000
-1.274,0.173,0.448,-2.522,-1.009,0.000
2.414,0.611,2.462,1.286,0.795,1.000
0.450,2.095,1.742,0.985,1.484,1.000
-2.105,-1.291,-1.066,-2.395,-3.471,0.000
-1.155,-2.427,-0.649,-1.027,-2.696,0.000
4.073,1.618,1.931,1.848,0.825,1.000
-2.304,-2.026,-0.694,-0.694,-2.744,0.000
0.627,2.675,0.741,1.354,0.001,1.000
0.206,1.341,3.434,1.571,1.017,1.000
-2.227,-2.109,-1.016,0.224,-2.249,0.000
-3.660,-1.527,-1.397,-1.263,-0.769,0.000
-0.150,-1.268,-1.831,-0.815,-1.412,0.000
1.271,1.107,1.593,1.666,1.439,1.000
-2.538,-1.665,-3.535,-1.035,-1.569,0.000
1.117,-0.497,2.648,2.037,1.030,1.000
-0.976,-1.268,-1.154,-2.057,-1.074,0.000
0.735,-2.278,0.446,-1.150,-2.143,0.000
-2.331,-0.023,-0.294,-1.574,-1.521,0.000
-0.728,-2.804,0.351,0.574,-0.234,0.000
-1.366,-1.518,-2.326,-0.537,-1.627,0.000
-1.903,-0.326,-1.044,-2.336,-0.352,0.000
-0.749,-1.828,-1.800,-0.795,-1.449,0.000
0.237,-3.388,-1.466,-1.600,0.523,0.000
-1.052,-0.873,0.592,-0.364,-1.621,0.000
-0.402,-0.740,-3.475,-1.984,-3.199,0.000
3.003,-0.010,1.346,1.744,-0.609,1.000
-0.535,-0.063,-1.036,-0.996,-0.163,0.000
1.820,0.592,2.041,2.710,0.924,1.000
-0.896,-1.069,-2.592,-1.715,-1.504,0.000
3.277,1.999,0.200,1.800,2.894,1.000
-1.159,-2.097,-0.622,-0.815,-0.919,0.000
-2.509,-1.475,0.341,-2.011,-2.054,0.000
-1.621,0.231,-0.454,1.249,1.570,1.000
-0.842,-0.397,-1.082,-2.837,-1.477,0.000
1.081,0.408,1.564,2.417,2.737,1.000
-0.573,-1.146,-3.301,-1.279,0.076,0.000
1.590,1.831,0.560,1.945,1.454,1.000
2.357,0.778,2.719,0.286,0.685,1.000
2.027,1.968,1.928,1.082,-0.548,1.000
-2.041,-2.207,-1.350,-1.452,-1.440,0.000
-1.203,-1.863,-1.692,-1.332,-0.280,0.000
2.003,-0.125,0.601,2.473,1.972,1.000
0.225,-2.076,-1.868,-1.933,-1.923,0.000
-1.849,-1.200,-0.638,-1.873,-2.641,0.000
-3.018,-0.760,-2.902,-3.415,-0.698,0.000
-0.221,-1.979,-1.097,-1.334,-1.827,0.000
0.848,1.364,0.443,-0.182,0.848,1.000
0.260,0.726,1.075,1.743,2.790,1.000
1.317,0.771,-0.079,1.282,0.553,1.000
1.611,0.993,0.370,1.062,2.738,1.000
-2.374,-1.227,-0.177,-0.951,-0.669,0.000
-2.062,0.239,-1.354,-2.554,-2.077,0.000
-1.273,-1.282,-1.916,-1.238,-0.466,0.000
1.945,1.157,1.868,2.646,2.701,1.000
-1.809,-2.047,-1.985,-0.755,-3.416,0.000
1.216,1.742,3.533,-0.770,0.497,1.000
0.699,2.015,0.163,0.429,2.592,1.000
-2.753,-1.642,-2.026,-1.507,-1.277,0.000
-1.578,-2.268,-1.853,-1.173,-0.681,0.000
1.402,1.833,2.932,1.669,2.515,1.000
-2.207,-2.570,-2.238,-2.390,-2.953,0.000
1.231,2.581,2.196,2.315,2.118,1.000
1.706,2.294,0.243,1.508,2.338,1.000
-2.669,-2.080,-2.006,-1.345,-1.281,0.000
2.188,2.182,1.600,-0.155,1.563,1.000
0.011,-1.760,-2.120,-1.488,-1.515,0.000
1.779,2.477,2.591,0.670,0.130,1.000
-2.221,0.106,-3.553,-0.123,-0.595,0.000
-0.593,-0.962,-1.727,-1.989,-1.624,0.000
-0.867,-0.757,-1.334,-3.348,0.797,0.000
1.674,2.079,2.110,2.956,0.647,1.000
-2.169,-2.095,-3.048,-0.038,-3.553,0.000
0.986,3.433,1.277,-0.407,0.295,1.000
-0.319,-3.122,-1.631,-1.149,-1.073,0.000
1.626,1.243,1.111,1.674,1.845,1.000
1.093,0.157,-0.385,0.381,1.214,1.000
0.209,-2.244,-1.853,-2.164,-2.017,0.000
1.447,1.339,0.857,3.518,2.094,1.000
1.163,1.471,1.812,0.977,0.145,1.000
-1.010,-1.388,-0.996,-1.897,-1.959,0.000
-3.464,-1.592,-1.984,-0.066,-2.314,0.000
-3.566,-1.728,-1.110,-3.352,-3.518,0.000
2.631,0.481,1.640,1.510,1.943,1.000
1.029,1.531,1.847,-0.511,-0.040,1.000
1.316,1.670,1.925,0.137,1.864,1.000
-1.437,-0.896,-0.511,-2.711,-2.623,0.000
-3.388,-0.504,-0.444,-0.713,-0.318,0.000
1.147,1.377,2.349,0.668,1.514,1.000
1.131,1.445,-1.175,1.646,0.600,1.000
1.048,1.370,3.075,0.255,1.473,1.000
1.779,1.061,2.390,0.518,0.924,1.000
-0.113,-2.902,-1.340,-0.643,-0.632,0.000
2.131,0.995,-0.210,1.236,0.686,1.000
-0.960,-0.187,-2.226,0.095,-2.718,0.000
-2.356,-1.163,-1.700,-1.070,-1.184,0.000
2.128,1.737,2.057,0.532,2.254,1.000
1.698,1.337,0.780,1.186,2.647,1.000
-1.642,-3.514,0.094,-0.794,-3.169,0.000
1.909,2.624,0.137,1.504,1.892,1.000
2.052,0.922,-0.368,0.441,2.890,1.000
2.492,0.471,0.656,1.413,2.644,1.000
-0.832,-0.987,-1.495,-1.053,-1.739,0.000
-1.218,-0.992,-1.575,0.384,-1.446,0.000
-2.274,-2.149,0.615,-1.896,-2.181,0.000
2.577,1.034,2.053,1.612,2.552,1.000
-1.737,-1.819,-2.622,-0.638,-1.524,0.000
-2.785,-1.625,-1.759,-3.015,-2.078,0.000
-0.717,-1.370,-1.302,-2.269,-0.620,0.000
1.168,1.958,1.483,2.627,1.313,1.000
1.795,1.320,0.617,0.541,1.438,1.000
1.170,1.696,1.811,2.236,2.712,1.000
-1.744,-0.791,-1.759,-3.002,-0.140,0.000
0.831,1.874,1.387,1.879,1.558,1.000
1.090,0.116,1.550,2.099,2.162,1.000
-0.388,-1.060,-3.408,-2.952,-0.973,0.000
3.616,1.021,0.185,1.567,1.258,1.000
-3.244,0.043,-1.584,-0.327,-1.103,0.000
3.170,1.415,0.865,0.730,0.510,1.000
1.290,0.764,2.263,0.071,0.336,1.000
1.367,0.179,1.868,1.443,3.157,1.000
0.233,-2.516,-0.584,0.107,0.680,0.000
1.048,1.126,0.680,0.323,3.043,1.000
1.685,0.830,1.428,0.635,-0.061,1.000
-1.218,-0.884,-2.380,0.609,-2.285,0.000
-2.004,-2.182,-0.242,-1.649,-2.692,0.000
-0.716,-0.671,-0.889,-2.385,-0.867,0.000
-2.577,-2.967,0.777,-1.041,-1.342,0.000
-0.960,-1.710,-1.743,-0.911,-0.678,0.000
-2.018,-2.486,-0.790,-1.799,-1.740,0.000
1.371,2.297,1.364,2.115,0.965,1.000
-2.727,-0.512,-2.076,-2.480,-1.353,0.000
-2.242,-2.537,0.401,-1.649,-0.857,0.000
-3.027,-2.033,-0.139,-1.633,-0.503,0.000
-0.372,-1.396,-2.233,-2.907,-0.990,0.000
0.635,2.712,0.877,1.881,1.078,1.000
-2.077,-2.449,-1.527,-0.237,-1.750,0.000
2.864,0.398,0.937,2.393,1.386,1.000
-0.332,-1.423,-0.636,-1.274,-1.431,0.000
-1.986,-1.567,-2.357,-2.114,-0.259,0.000
1.399,3.235,0.700,1.333,1.389,1.000
-2.340,-0.114,-0.862,-0.177,-2.360,0.000
-2.184,-1.015,-1.815,-1.953,-2.281,0.000
2.377,2.485,-0.408,1.129,1.062,1.000
-1.879,-2.094,-1.767,-1.848,-3.341,0.000
-1.177,-2.195,-2.051,-2.698,-2.208,0.000
2.426,2.135,0.779,-0.114,0.276,1.000
-0.423,-2.609,-2.445,-0.909,-1.540,0.000
-2.554,-1.155,-1.436,-0.049,-1.074,0.000
0.578,0.580,1.711,0.494,1.604,1.000
2.787,2.228,4.429,1.621,0.868,1.000
-2.342,0.690,-2.026,-0.661,-2.974,0.000
-2.309,-1.352,-0.818,-0.248,-2.461,0.000
-1.066,-2.548,-1.831,0.160,-1.119,0.000
0.639,1.363,0.769,3.270,1.511,1.000
3.469,-0.172,0.775,0.756,2.591,1.000
-0.004,-2.104,-2.657,-0.245,-1.710,0.000
-2.078,-1.485,-3.362,0.906,-1.013,0.000
2.373,1.198,2.503,0.659,0.689,1.000
-1.878,-1.556,-2.446,-0.207,-1.128,0.000
1.586,0.088,2.592,4.444,2.388,1.000
-0.940,-2.083,-2.025,-1.521,-2.060,0.000
-3.041,-2.290,-1.171,-1.743,-1.497,0.000
0.942,-2.117,-1.186,-1.720,0.016,0.000
-1.320,-0.368,-1.516,-0.744,-0.435,0.000
1.996,1.368,1.364,1.759,1.976,1.000
-1.230,-1.787,0.335,-2.105,-1.296,0.000
-1.255,-2.152,-1.532,-1.940,-0.645,0.000
0.149,-0.626,-0.169,0.133,-3.507,0.000
0.539,3.328,0.621,2.434,1.490,1.000
-1.124,-2.153,-2.129,-1.771,-0.940,0.000
-2.177,-1.377,-3.244,-2.645,-1.324,0.000
0.414,2.260,0.983,-0.068,0.850,1.000
-0.905,-1.851,-1.528,-0.995,-2.426,0.000
3.451,0.467,1.532,3.212,2.274,1.000
-3.573,-0.103,0.378,-1.377,-0.978,0.000
2.781,1.058,1.469,0.848,1.448,1.000
-1.867,-2.271,-0.575,-1.756,-2.151,0.000
2.665,1.479,3.816,-0.105,3.430,1.000
1.242,0.034,2.974,2.822,1.487,1.000
1.547,2.244,0.906,2.354,1.088,1.000
-1.013,-1.035,0.092,-2.147,-2.127,0.000
4.082,-0.311,1.524,1.495,2.593,1.000
-1.429,-0.404,-2.485,-0.402,-1.733,0.000
0.679,1.101,1.949,1.439,1.606,1.000
1.003,0.979,2.401,-0.004,2.141,1.000
2.080,-1.942,1.086,0.721,2.413,1.000
0.212,-0.779,-1.304,-0.595,-1.187,0.000
1.585,1.463,0.197,2.733,0.306,1.000
0.061,1.985,0.954,0.393,2.169,1.000
1.028,2.211,2.441,2.132,2.105,1.000
-0.334,-1.922,-2.286,-2.416,-1.619,0.000
-0.452,-0.648,0.031,-1.348,-0.401,0.000
-0.620,-1.380,-3.274,-1.755,-0.742,0.000
-2.359,-2.111,-1.856,-0.833,-3.985,0.000
1.496,3.044,2.914,1.994,1.550,1.000
-2.742,-1.176,-0.414,-2.115,-2.202,0.000
2.234,0.554,1.270,0.162,2.687,1.000
-1.303,-2.151,-1.025,-1.144,-0.653,0.000
0.097,1.221,0.705,3.491,0.943,1.000
-0.849,-2.213,-2.090,-2.635,-0.124,0.000
-0.436,-2.296,-2.170,-2.719,-1.561,0.000
-0.852,-2.952,-1.346,0.530,-1.656,0.000
1.741,1.963,1.854,1.710,2.126,1.000
0.804,1.563,2.662,3.162,1.382,1.000
0.083,-2.872,-1.701,-2.267,-2.410,0.000
1.439,0.884,2.071,1.568,0.903,1.000
0.530,0.415,2.263,1.712,2.049,1.000
1.319,1.577,2.768,2.094,0.562,1.000
-2.134,-1.370,-2.223,-2.054,0.048,0.000
-1.908,-2.265,-2.070,-1.125,-1.185,0.000
-0.439,-3.684,0.349,0.003,-3.403,0.000
1.271,-0.358,0.652,1.860,2.196,1.000
-0.200,0.643,1.742,2.488,1.413,1.000
-0.764,-1.177,-1.383,-2.040,-1.219,0.000
1.098,1.195,0.633,1.238,1.121,1.000
0.064,1.876,1.040,2.292,0.450,1.000
-2.064,-1.326,-0.903,-2.133,-2.433,0.000
-2.082,-2.674,-1.582,-1.608,-2.702,0.000
1.783,0.892,1.214,-0.065,1.130,1.000
-1.039,-1.023,-0.724,-1.743,-3.600,0.000
-2.058,-0.889,-0.280,-1.669,-3.234,0.000
-2.112,-0.590,-2.094,-0.600,-1.881,0.000
-0.539,-1.415,-0.381,-2.724,-1.166,0.000
1.786,3.819,4.754,2.641,1.578,1.000
-1.790,-1.614,-1.541,-0.858,-2.281,0.000
-0.095,1.358,1.620,0.257,1.568,1.000
0.059,-2.249,-0.849,-0.115,-2.195,0.000
-3.120,-0.799,-1.101,-2.234,-2.051,0.000
3.240,2.187,1.660,-0.084,-0.712,1.000
-2.213,-1.704,-1.670,-3.628,-2.626,0.000
-0.821,-1.964,-1.673,-2.118,-3.023,0.000
-0.422,-1.632,-2.172,-2.298,-2.411,0.000
-0.455,1.822,2.773,1.892,2.906,1.000
-1.249,-1.368,-1.670,-1.222,-2.481,0.000
